symbol,LK01,LK02,LK03,LK04_treated,LK05_treated,LK06_treated,log2FoldChange,pvalue,padj,qval
Gm5503,23.03453141,0,24.487282,43.00754473,18.90684685,16.12777753,0.711252231,0.458666776,0.714514469,0.803886739
Nrep,1065.650164,1158.244724,1277.011756,705.3237336,1219.491622,575.9920546,-0.485354084,0.054176176,0.203083763,0.259156231
Gm10549,6.061718793,2.582485449,3.673092299,1.228786992,0,1.151984109,-2.379455341,0.082426574,NA,0.335881812
Epb41l4aos,110.323282,76.18332075,74.68621009,86.01508947,102.8059798,97.91864928,0.133545292,0.521599942,0.76085917,0.844821008
Gm23639,7.274062551,0,0,0,0,2.303968218,-1.645919273,0.379945921,NA,0.748937408
Epb41l4a,6.061718793,3.873728174,2.4487282,4.91514797,11.81677928,10.36785698,1.132058014,0.112932938,0.329581341,0.408416068
Gm10548,0,1.291242725,1.2243641,2.457573985,0,1.151984109,0.521476042,0.738067537,NA,0.932746137
Apc,492.211566,440.3137691,499.5405527,454.6511872,544.753525,601.335705,0.160996375,0.215265793,0.485607347,0.582150759
Srp19,249.7428143,284.0733994,277.9306506,298.5952392,303.6912276,263.804361,0.093511384,0.479547203,0.731266678,0.819344539
Reep5,326.120471,575.8942552,413.8350657,607.0207742,555.3886263,569.0801499,0.397347587,0.010865365,0.063901485,0.083867384
Pkd2l2,153.9676573,130.4155152,143.2505997,144.9968651,147.709741,157.821823,0.074518622,0.613722756,0.815166961,0.89065761
Fam13b,193.9750014,131.7067579,177.5327945,167.115031,189.0684685,178.5575369,0.085679999,0.594586636,0.805484095,0.883244153
Nme5,2.424687517,3.873728174,0,4.91514797,0,1.151984109,-0.063264306,0.950048802,0.979636068,1
Brd8dc,2.424687517,5.164970898,11.0192769,1.228786992,5.908389642,5.759920546,-0.521110206,0.545519484,NA,0.859228171
Brd8,281.263752,280.1996712,233.8535431,228.5543806,254.0607546,281.0841226,-0.056451177,0.62867764,0.8246107,0.896908308
Kif20a,63.04187544,68.4358644,62.44256909,101.9893204,53.17550678,65.66309422,0.184588002,0.432592779,0.697159713,0.787886461
Cdc23,243.6810955,268.5784867,231.4048149,237.1558895,231.608874,180.8615051,-0.195615239,0.191177316,0.453160059,0.546811577
Cdc25c,0,0,1.2243641,2.457573985,2.363355857,3.455952327,2.635892038,0.056481108,NA,0.266022143
Gm3550,0,0,1.2243641,2.457573985,1.181677928,0,1.428340212,0.415240643,NA,0.776253231
2010110K18Rik,3.637031276,1.291242725,0,0,0,3.455952327,-0.495352797,0.760729109,NA,0.941788922
Fam53c,344.3056274,364.1304483,344.046312,364.9497367,366.3201578,339.8353122,0.025328484,0.862870929,0.947290477,0.979925463
Kdm3b,506.7596911,436.4400409,402.8157888,368.6360977,387.5903605,434.2980092,-0.176744109,0.142659145,0.380408351,0.466028762
Reep2,3.637031276,2.582485449,1.2243641,0,3.545033785,3.455952327,-0.071498451,0.941589767,NA,1
Egr1,104.2615632,116.2118452,66.11566139,67.58328458,82.71745498,547.1924519,1.284012883,0.035921371,0.152097065,0.196288841
Etf1,1206.28204,1140.167326,1300.274674,1195.609744,1306.935789,1300.590059,0.060516998,0.390432999,0.66380838,0.757082454
Hspa9,8620.976467,9028.36913,9390.872645,8165.289565,7839.251377,8056.976859,-0.168381889,0.011601215,0.067140827,0.088058275
Gm22200,4.849375034,2.582485449,3.673092299,0,3.545033785,3.455952327,-0.658279509,0.598765751,NA,0.884744555
Gm26109,7.274062551,1.291242725,0,4.91514797,2.363355857,0,-0.25179965,0.859548603,NA,0.978503763
Gm6724,12.12343759,15.4949127,1.2243641,12.28786992,8.271745498,0,-0.488804128,0.873401888,NA,0.984178509
Ctnna1,2298.603766,2328.110632,2184.265554,2082.793952,1934.406769,2442.206311,-0.076150374,0.362453723,0.641685776,0.738408155
Sil1,1339.639853,1310.611365,1323.537592,1339.377822,1028.059798,1301.742043,-0.115254218,0.229409204,0.502463454,0.600788528
Gm50145,3.637031276,0,6.121820499,4.91514797,0,2.303968218,-0.457945336,0.676134485,NA,0.912453794
Gm50149,36.37031276,27.11609722,31.83346659,34.40603579,29.54194821,39.16745971,0.111823268,0.714321705,0.87174426,0.92433785
Gm5239,2.424687517,5.164970898,1.2243641,0,0,2.303968218,-1.891373567,0.169892908,NA,0.512556402
Snhg4,206.0984389,211.7638068,226.5073585,176.9453269,219.7920947,223.4849172,-0.053467835,0.683623305,0.855583349,0.915565525
Matr3,715.2828175,670.1549741,670.9515267,648.799532,713.7334687,672.7587198,-0.014895623,0.882342299,0.955650316,0.988426741
Gm36989,3.637031276,1.291242725,1.2243641,1.228786992,2.363355857,4.607936437,0.416358453,0.70792822,NA,0.922206532
Gm50163,64.2542192,68.4358644,61.21820499,50.38026669,57.90221849,59.90317368,-0.202556459,0.330979162,0.611735378,0.711527707
Paip2,1447.538448,1470.725463,1497.397294,1583.906433,1327.024314,1374.317042,-0.043637139,0.611461968,0.814023032,0.889668594
Slc23a1,1926.414232,1892.961834,2344.657251,1581.448859,2160.107253,1108.208713,-0.346088301,0.076293675,0.254735616,0.320387167
Mzb1,2.424687517,9.038699072,12.243641,9.830295939,14.18013514,5.759920546,0.330025641,0.585186429,0.799722855,0.879324765
Gm50318,18.18515638,16.78615542,18.3654615,30.71967481,18.90684685,17.27976164,0.320744844,0.405037903,0.676834549,0.769103954
Prob1,133.3578134,103.299418,181.2058868,188.0044098,140.6196735,92.15872873,0.006499766,0.978429532,0.991032287,1
Spata24,21.82218765,14.20366997,17.1410974,38.09239676,15.36181307,14.97579342,0.352343828,0.378296277,0.653337341,0.747574556
Dnajc18,122.4467196,122.6680588,127.3338664,170.8013919,165.43491,172.7976164,0.450634701,0.00307893,0.024881871,0.033042854
1700066B19Rik,7.274062551,1.291242725,4.897456399,3.686360977,1.181677928,2.303968218,-0.933019692,0.253275144,0.529840305,0.628955824
Ecscr,25.45921893,24.53361177,30.60910249,66.35449759,48.44879506,59.90317368,1.113130595,1.08E-05,0.00021772,0.000291137
Sting1,37.58265651,51.64970898,72.23748189,78.64236751,138.2563176,142.8460295,1.158081129,4.87E-06,0.000111352,0.000148901
Ube2d2a,1246.289384,1333.853734,1256.197566,1402.045958,1390.834922,1279.854345,0.086271512,0.310630945,0.593214332,0.693315437
Gm50371,242.4687517,244.0448749,259.5651892,213.8089367,233.9722298,230.3968218,-0.137214025,0.25338629,0.529945748,0.629097926
Cxxc5,1645.15048,1193.108278,1310.069587,1271.794537,1114.322286,1153.136093,-0.229750567,0.036031912,0.152158964,0.196386969
Gm29417,15.76046886,5.164970898,14.6923692,17.20301789,5.908389642,6.911904655,-0.26397469,0.627370049,0.823769305,0.896310685
Nrg2,1.212343759,2.582485449,0,2.457573985,2.363355857,2.303968218,0.923977198,0.517851236,NA,0.843116193
Pura,510.3967223,639.1651487,506.8867373,614.3934962,668.8297074,656.6309422,0.229558486,0.019068147,0.097031234,0.126361
Igip,333.3945336,387.3728174,341.5975838,391.9830506,417.1323087,369.786899,0.150904707,0.191541603,0.453426865,0.547030626
Cystm1,190.3379701,286.6558849,219.1611739,249.4437595,259.9691442,254.5884881,0.135608515,0.480327881,0.731794395,0.819800341
Pfdn1,472.8140658,600.4278669,476.2776348,541.8950637,459.6727141,446.9698344,-0.09691135,0.413094257,0.682260454,0.774008536
Hbegf,9.698750068,14.20366997,15.9167333,31.9484618,27.17859235,39.16745971,1.306907434,0.000963262,0.009755058,0.012999306
Slc4a9,2.424687517,11.62118452,6.121820499,3.686360977,11.81677928,12.6718252,0.499246708,0.472970335,NA,0.814961542
Ankhd1,631.6310982,551.3606434,614.6307781,534.5223417,545.9352029,529.9126902,-0.159445727,0.097616322,0.299561591,0.373758065
Gm6542,38.79500027,19.36864087,24.487282,20.88937887,33.08698199,28.79960273,-7.21E-05,0.999836595,1,1
Maskbp3,626.7817232,683.0674013,859.503598,566.4708035,556.5703042,567.9281658,-0.359479005,0.038554632,0.160137664,0.206281867
Eif4ebp3,400.0734403,525.5357889,667.2784344,356.3482278,359.2300902,387.0666607,-0.530520232,0.021611587,0.106285393,0.138192149
Sra1,1322.667041,1368.717288,1370.063428,1252.133945,1106.050541,1223.407124,-0.181441197,0.035344931,0.150386174,0.194139189
Apbb3,446.1425031,429.9838273,377.1041427,396.8981985,304.8729055,392.8265812,-0.195315265,0.199082491,0.463863963,0.559002151
Slc35a4,442.5054719,477.7598081,467.7070861,458.3375482,471.4894934,463.0976119,0.005530735,0.95933586,0.98262139,1
E230025N22Rik,2.424687517,5.164970898,0,3.686360977,2.363355857,0,-0.328303209,0.850351174,NA,0.97385118
Cd14,63.04187544,83.9307771,100.3978562,297.3664522,536.4817795,498.8091193,2.430640624,4.88E-24,2.75E-21,3.67E-21
Tmco6,184.2762513,235.0061759,131.0069587,116.7347643,119.3494708,145.1499978,-0.526570134,0.006865844,0.045778414,0.060453108
Ndufa2,1066.862507,1206.020705,868.0741467,1189.465809,899.2569035,911.2194303,-0.066345396,0.624538741,0.821808076,0.895387792
Ik,1076.561258,1132.419869,970.9207311,1150.144625,1130.865777,1104.752761,0.09082661,0.217871472,0.488680719,0.585812007
Wdr55,288.5378145,304.733283,282.828107,309.6543221,346.231633,289.1480114,0.109480507,0.372024218,0.64928463,0.744165885
Dnd1,16.97281262,16.78615542,12.243641,35.63482278,15.36181307,20.73571396,0.638471603,0.20675346,0.473517904,0.568890686
Hars,584.3496916,814.7741592,678.2977113,611.9359222,609.745811,690.0384814,-0.118473664,0.284239689,0.564874783,0.665007953
Hars2,390.3746902,395.1202737,415.0594298,351.4330798,333.2331758,353.6591215,-0.209509282,0.092171337,0.288437009,0.360306592
Zmat2,724.9815676,754.0857512,647.6886088,814.685776,619.1992344,615.1595143,-0.054095216,0.705031468,0.867106181,0.921617815
Vaultrc5,2.424687517,0,0,0,0,0,-1.903906524,0.394345159,NA,0.760797556
Pcdha1,0,0,0,0,0,0,NA,NA,NA,NA
Pcdha2,0,0,0,0,0,0,NA,NA,NA,NA
Pcdha3,0,0,0,0,0,0,NA,NA,NA,NA
Pcdha4,0,0,0,0,0,0,NA,NA,NA,NA
Gm42416,0,0,1.2243641,0,1.181677928,1.151984109,0.827611025,0.611744811,NA,0.889668594
Pcdha5,0,0,0,0,0,0,NA,NA,NA,NA
Pcdha6,0,0,0,0,0,0,NA,NA,NA,NA
Gm37013,0,0,0,0,0,0,0,1,NA,1
Pcdha7,0,0,0,0,0,0,NA,NA,NA,NA
Gm37388,0,0,0,0,0,0,0,1,NA,1
Pcdha8,0,0,0,0,0,0,NA,NA,NA,NA
Pcdha9,0,0,0,0,0,0,0,1,NA,1
Pcdha11,0,0,0,0,0,0,NA,NA,NA,NA
Pcdha12,0,0,0,0,0,0,NA,NA,NA,NA
Pcdhac1,0,0,0,0,0,0,NA,NA,NA,NA
Pcdhac2,0,0,0,0,0,0,0,1,NA,1
Gm10544,0,0,0,0,0,2.303968218,1.770271311,0.408911,NA,0.771086908
Pcdhb3,1.212343759,0,7.346184599,1.228786992,0,0,-2.75933664,0.05677057,NA,0.266793093
Pcdhb4,0,0,2.4487282,1.228786992,1.181677928,0,-0.060256358,0.968792357,NA,1
Pcdhb5,0,0,0,0,0,0,0,1,NA,1
Pcdhb6,0,0,0,0,1.181677928,2.303968218,2.360390532,0.222275336,NA,0.591846446
Pcdhb7,1.212343759,0,0,0,1.181677928,5.759920546,2.405534845,0.087387206,NA,0.348012575
Pcdhb8,1.212343759,0,0,0,2.363355857,1.151984109,1.412111831,0.356615778,NA,0.733460738
Pcdhb9,1.212343759,3.873728174,0,1.228786992,0,1.151984109,-1.07067047,0.420237231,0.688250074,0.779676743
Pcdhb10,0,0,1.2243641,6.143934962,2.363355857,0,2.655977055,0.084610839,NA,0.341488852
Pcdhb11,0,1.291242725,1.2243641,0,3.545033785,1.151984109,0.929170246,0.49434009,NA,0.829875338
Gm37446,0,0,0,0,0,0,0,1,NA,1
Pcdhb12,0,2.582485449,0,2.457573985,1.181677928,0,0.517774424,0.719949157,NA,0.926162217
Pcdhb13,0,0,0,0,1.181677928,0,0.8963287,0.636058721,NA,0.900215393
Pcdhb14,2.424687517,2.582485449,0,0,2.363355857,2.303968218,-0.070545923,0.949055865,0.979574086,1
Pcdhb16,7.274062551,1.291242725,1.2243641,0,0,3.455952327,-1.480620631,0.196060712,0.459977172,0.55441283
Pcdhb17,3.637031276,5.164970898,11.0192769,6.143934962,2.363355857,4.607936437,-0.603188941,0.36933967,0.646984027,0.742697261
Pcdhb18,0,2.582485449,4.897456399,1.228786992,1.181677928,1.151984109,-1.067691863,0.395123911,NA,0.761485379
Pcdhb19,0,0,0,0,1.181677928,2.303968218,2.371658412,0.123096738,NA,0.427555335
Pcdhb20,1.212343759,1.291242725,0,0,0,5.759920546,1.239703811,0.369481697,NA,0.74270702
Pcdhb21,2.424687517,0,0,2.457573985,1.181677928,0,0.541649467,0.736568746,NA,0.932359739
Pcdhb22,1.212343759,0,0,11.05908293,2.363355857,5.759920546,3.836065061,0.003283973,0.026141445,0.034703326
Slc25a2,2.424687517,0,0,1.228786992,1.181677928,4.607936437,1.517973819,0.309993199,NA,0.693234131
Taf7,38.79500027,77.47456348,77.13493829,43.00754473,74.44570949,55.29523724,-0.158587357,0.553577979,0.780196358,0.863712864
Gm8242,19.39750014,6.456213623,3.673092299,8.601508947,10.63510136,2.303968218,-0.467683305,0.460506326,0.715909677,0.805049382
3222401L13Rik,1.212343759,3.873728174,0,3.686360977,4.726711713,2.303968218,1.099314489,0.276837478,NA,0.655913475
Pcdhga1,6.061718793,10.3299418,9.794912798,11.05908293,10.63510136,14.97579342,0.494569042,0.270959346,0.54976391,0.649306194
Pcdhga2,6.061718793,10.3299418,9.794912798,11.05908293,10.63510136,13.82380931,0.447491433,0.323573727,0.604063246,0.703778391
Pcdhga3,6.061718793,10.3299418,9.794912798,13.51665692,12.99845721,14.97579342,0.670318315,0.126825455,0.352609521,0.434348793
Pcdhgb1,6.061718793,11.62118452,9.794912798,12.28786992,10.63510136,16.12777753,0.517578596,0.232943171,0.506530203,0.604327825
Pcdhga4,6.061718793,14.20366997,11.0192769,11.05908293,10.63510136,13.82380931,0.194694001,0.657504661,0.841546162,0.906780406
Pcdhgb2,8.48640631,10.3299418,11.0192769,12.28786992,11.81677928,14.97579342,0.393104859,0.359453507,0.638577097,0.735519485
Pcdhga5,6.061718793,15.4949127,11.0192769,11.05908293,11.81677928,13.82380931,0.185326686,0.664018443,0.844863483,0.908934508
AC020971.1,0,0,2.4487282,0,0,0,-1.913927689,0.343921006,NA,0.722231017
Pcdhga6,6.061718793,11.62118452,12.243641,11.05908293,10.63510136,13.82380931,0.254674453,0.563887947,0.786742943,0.869258971
Pcdhga7,7.274062551,10.3299418,11.0192769,12.28786992,11.81677928,13.82380931,0.410223011,0.34166608,0.622112596,0.720861259
Pcdhgb4,7.274062551,11.62118452,11.0192769,11.05908293,11.81677928,19.58372986,0.516377273,0.226966372,0.499597135,0.597855763
Pcdhga8,6.061718793,10.3299418,9.794912798,11.05908293,11.81677928,13.82380931,0.494875533,0.268900395,0.547304676,0.646630209
Pcdhgb5,6.061718793,12.91242725,9.794912798,11.05908293,12.99845721,13.82380931,0.408642375,0.347854084,0.627489498,0.725594702
Pcdhga9,7.274062551,10.3299418,11.0192769,12.28786992,11.81677928,13.82380931,0.410140627,0.346749603,0.626709314,0.725067645
Pcdhgb6,7.274062551,10.3299418,13.4680051,12.28786992,10.63510136,14.97579342,0.289934986,0.494265355,0.742653593,0.829809579
Gm26672,1.212343759,6.456213623,0,2.457573985,0,1.151984109,-1.078024321,0.387881095,NA,0.755118815
Pcdhga10,6.061718793,10.3299418,9.794912798,11.05908293,10.63510136,13.82380931,0.447565108,0.321144978,0.601702859,0.701617583
Pcdhgb7,6.061718793,11.62118452,11.0192769,12.28786992,14.18013514,14.97579342,0.53841716,0.211167255,0.480023114,0.57620928
Pcdhga11,6.061718793,11.62118452,11.0192769,11.05908293,10.63510136,14.97579342,0.36310177,0.408031519,0.678624705,0.770753366
Pcdhgb8,7.274062551,14.20366997,13.4680051,11.05908293,10.63510136,14.97579342,0.079059749,0.850811522,0.941329945,0.974091524
Pcdhga12,7.274062551,16.78615542,13.4680051,18.43180489,12.99845721,21.88769807,0.516463099,0.190616482,0.452957509,0.546586513
BC037039,2.424687517,1.291242725,4.897456399,8.601508947,2.363355857,3.455952327,0.714829351,0.317053016,0.598509284,0.698610175
Pcdhgc3,15.76046886,23.24236904,24.487282,27.03331383,22.45188064,24.19166629,0.216106227,0.476213437,0.728976111,0.817035976
Pcdhgc4,6.061718793,10.3299418,9.794912798,11.05908293,10.63510136,14.97579342,0.494617718,0.269585009,0.548220029,0.647483896
Pcdhgc5,6.061718793,10.3299418,9.794912798,11.05908293,10.63510136,17.27976164,0.583954488,0.194555476,0.457828524,0.551922544
Gm38182,0,1.291242725,2.4487282,1.228786992,1.181677928,2.303968218,0.347911923,0.764930029,NA,0.943319995
Diaph1,946.8404754,1032.99418,928.0679876,1023.579565,1185.222962,1066.737285,0.172316502,0.055151362,0.205223636,0.261758052
Hdac3,969.8750068,852.2201982,936.6385363,936.3356882,798.8142796,770.677369,-0.139864486,0.14179407,0.379124229,0.464543812
Rell2,7.274062551,10.3299418,9.794912798,9.830295939,5.908389642,16.12777753,0.226618606,0.640959019,0.833721404,0.902637696
Fchsd1,23.03453141,18.07739814,11.0192769,24.57573985,16.543491,23.03968218,0.297674699,0.374021262,0.650864635,0.745456861
Arap3,156.3923448,213.0550496,205.6931688,157.284735,181.978401,284.540075,0.12027008,0.515857455,0.757531327,0.842412683
Mir6981,1.212343759,1.291242725,0,2.457573985,0,0,-0.050604533,0.977845932,NA,1
Pcdh1,2263.445797,1770.293775,2304.253236,1813.689601,1885.957974,1866.214257,-0.187640135,0.123707402,0.348116955,0.42905384
1700086O06Rik,59.40484417,74.89207803,63.66693319,54.06662767,60.26557435,54.14325313,-0.230248082,0.284690262,0.565202,0.665332319
Gm10268,1.212343759,3.873728174,1.2243641,3.686360977,4.726711713,2.303968218,0.778795411,0.414429813,NA,0.775701174
Dele1,797.7221931,783.7843338,804.4072135,732.3570475,731.4586376,633.59126,-0.186621475,0.038772338,0.160774367,0.207038218
Pcdh12,21.82218765,36.15479629,41.62837939,38.09239676,47.26711713,56.44722135,0.515845044,0.047174753,0.18480996,0.237123766
Rnf14,1294.783134,1448.774337,1443.525274,1387.300514,1631.897219,1380.076963,0.071536003,0.454733073,0.711810141,0.801391128
Gnpda1,807.4209432,556.5256143,579.1242192,643.884384,560.115338,627.8313395,-0.085727841,0.559917183,0.784246854,0.867518077
Gm4949,6.061718793,130.4155152,192.2251637,70.04085857,152.4364528,4.607936437,-0.533613491,0.597863446,0.807002341,0.884139167
Ndfip1,5285.818787,4782.763052,5188.855055,4751.7193,4939.41374,4885.564607,-0.065921464,0.385229556,0.659330115,0.753046472
Spry4,315.2093772,201.433865,271.8088301,310.8831091,219.7920947,258.0444405,-0.000968154,0.996441049,0.998673168,1
Arhgap26,715.2828175,821.2303728,788.4904803,608.2495612,551.8435925,551.8003883,-0.44166009,0.001456499,0.013561604,0.018067243
Gm19774,6.061718793,6.456213623,7.346184599,7.372721954,7.09006757,11.51984109,0.391251077,0.512814135,0.755982083,0.840872428
Fgf1,1734.863918,1934.281601,2367.920169,1687.124541,1516.092782,2149.602348,-0.173431056,0.271508034,0.550425619,0.64995429
Gm15336,2.424687517,1.291242725,6.121820499,3.686360977,3.545033785,2.303968218,-0.058542011,0.947573357,NA,1
Gm15333,2.424687517,7.747456348,1.2243641,8.601508947,15.36181307,8.063888764,1.504020131,0.100508497,NA,0.380363356
Gm15337,69.10359424,36.15479629,78.35930239,36.86360977,37.81369371,40.31944382,-0.677558312,0.045096793,0.179124503,0.229948312
Nr3c1,1797.905794,1486.220376,1824.302509,1431.536846,1371.928075,1480.29958,-0.254399264,0.004298658,0.032386565,0.042973688
Gm30961,2.424687517,5.164970898,12.243641,1.228786992,5.908389642,0,-1.476084868,0.25570037,NA,0.632442721
Yipf5,915.3195377,901.2874218,940.3116286,970.741724,989.064426,688.8864973,-0.058489533,0.610153134,0.813261562,0.889027904
Prelid2,40.00734403,19.36864087,45.30147169,30.71967481,108.7143694,4.607936437,0.458458804,0.43895376,0.700888009,0.791266922
Sh3rf2,3.637031276,0,0,2.457573985,0,0,-0.600151665,0.772172547,NA,0.946567469
Lars,504.3350035,453.2261963,439.5467118,516.0905368,535.3001015,345.5952327,-0.001210455,0.993276711,0.996682035,1
Rps19-ps4,4.849375034,1.291242725,6.121820499,2.457573985,2.363355857,4.607936437,-0.38351766,0.662153021,NA,0.908236813
Gm4013,73.95296927,56.81467988,55.09638449,65.1257106,46.08543921,55.29523724,-0.161705024,0.509722931,0.753933663,0.838978918
Rbm27,258.2292206,256.9573022,254.6677328,298.5952392,255.2424325,298.3638843,0.146493141,0.273348846,0.552226542,0.652082967
Gm22697,6.061718793,1.291242725,3.673092299,2.457573985,1.181677928,2.303968218,-0.905008836,0.357444717,NA,0.733971963
Tcerg1,273.9896894,254.3748167,265.6870097,216.2665107,302.5095497,282.2361067,0.01363694,0.919688529,0.968992274,1
Gm27457,1.212343759,1.291242725,8.570548698,8.601508947,3.545033785,5.759920546,0.682615634,0.439093124,NA,0.791351094
Ppp2r2b,2.424687517,1.291242725,1.2243641,1.228786992,0,3.455952327,-0.066644742,0.950780404,0.980013251,1
4930588A03Rik,0,0,0,0,0,0,NA,NA,NA,NA
Gm8181,4.849375034,3.873728174,3.673092299,0,2.363355857,2.303968218,-1.391180195,0.162185229,NA,0.500962134
Dpysl3,15.76046886,34.86355356,30.60910249,39.32118376,49.63047299,50.6873008,0.789279522,0.007964905,0.051290914,0.067589526
Gm3650,103.0492195,156.2403697,108.9684049,115.5059773,67.35564192,94.46269695,-0.408289899,0.053302008,0.200606839,0.256366974
Eif3j2,515.2460974,734.7171103,471.3801784,625.4525791,249.3340429,425.0821363,-0.40534745,0.07643829,0.255023273,0.320721923
Gm27325,3.637031276,12.91242725,9.794912798,8.601508947,0,6.911904655,-0.763453851,0.45754006,NA,0.80317368
Spink1,0,2.582485449,0,1.228786992,2.363355857,1.151984109,0.930386395,0.478244661,0.730214481,0.818159886
Spink5,3.637031276,9.038699072,12.243641,4.91514797,7.09006757,8.063888764,-0.306960853,0.67398693,0.850509595,0.912005972
Myot,0,0,0,0,0,0,0,1,NA,1
Dcp2,186.7009388,161.4053406,244.87282,205.2074277,197.340214,177.4055528,-0.034724628,0.811811427,0.922151327,0.960190569
Mcc,547.9793788,553.9431288,391.7965119,491.514797,415.9506308,565.6241976,-0.019578289,0.90987883,0.966898642,1
A930012L18Rik,2.424687517,1.291242725,0,0,2.363355857,1.151984109,-0.069194776,0.960013045,NA,1
Gm43425,0,2.582485449,3.673092299,7.372721954,2.363355857,4.607936437,1.1996562,0.255055982,NA,0.631429308
Ythdc2,139.4195322,165.2790687,172.6353381,152.3695871,105.1693356,153.2138865,-0.2164365,0.227776256,0.500878121,0.599109839
Gm6663,3.637031276,5.164970898,4.897456399,6.143934962,3.545033785,4.607936437,0.06060983,0.932525662,NA,1
Kcnn2,666.7890672,657.2425468,642.7911524,594.7329043,542.3901691,488.4412623,-0.27570779,0.010809171,0.063719333,0.08365187
Gm31907,49.7060941,34.86355356,48.97456399,23.34695286,37.81369371,35.71150738,-0.462542846,0.129858316,0.35796173,0.440853205
A330093E20Rik,170.94047,205.3075932,164.0647894,183.0892619,154.7998086,152.0619024,-0.14088774,0.34235109,0.62258303,0.721262771
Trim36,1.212343759,6.456213623,8.570548698,0,4.726711713,12.6718252,0.125637582,0.854715069,0.943186616,0.976067391
Pggt1b,438.8684406,476.4685654,402.8157888,447.2784652,450.2192907,479.2253894,0.063839883,0.539325477,0.771607518,0.855390862
Ccdc112,0,1.291242725,4.897456399,3.686360977,3.545033785,18.43174575,2.057783039,0.024355112,NA,0.150457458
Fem1c,252.1675018,284.0733994,262.0139174,248.2149725,250.5157208,276.4761862,-0.040726935,0.73881746,0.884078032,0.933089461
Ticam2,6.061718793,11.62118452,12.243641,25.80452684,48.44879506,46.07936437,2.014357637,4.54E-06,0.000105002,0.00014041
Tmed7,2060.984389,2073.735816,2274.868497,1946.398596,1929.680057,1930.725367,-0.142692984,0.007947171,0.051245447,0.067527798
Eif1a,516.4584411,546.1956725,598.7140448,588.5889694,745.6387728,588.6638798,0.211035365,0.039558902,0.162874772,0.209540946
Gm3734,146.6935948,116.2118452,102.8465844,206.4362147,10.63510136,377.8507878,0.70191922,0.379973472,0.654958467,0.748937408
Cdo1,27602.64269,23070.63376,25110.48332,29956.59809,22435.33715,29047.27931,0.103819199,0.411426418,0.680794648,0.772620732
Atg12,497.060941,475.1773226,533.8227475,453.4224002,486.8513065,428.5380886,-0.138513366,0.173859566,0.428182861,0.519286388
Ap3s1,712.85813,588.8066824,609.7333217,674.6040588,600.2923876,653.1749899,0.011468577,0.898814317,0.962486923,0.996545051
Lvrn,2.424687517,0,1.2243641,0,1.181677928,0,-1.526327838,0.487247692,NA,0.824810599
Gm3744,2.424687517,1.291242725,1.2243641,2.457573985,2.363355857,2.303968218,0.521712652,0.633752884,NA,0.899091387
Commd10,183.0639075,215.637535,165.2891535,211.3513627,232.7905519,217.7249966,0.233101988,0.077692411,0.257484306,0.323644999
Hspe1-rs1,309.1476584,428.6925846,340.3732197,170.8013919,399.4071398,149.7579342,-0.582247415,0.047009385,0.184437451,0.236681748
Sema6a,70.31593799,74.89207803,115.0902254,50.38026669,70.9006757,125.5662679,-0.073531323,0.786047074,0.909424576,0.95085862
Gm6883,3.637031276,3.873728174,2.4487282,3.686360977,3.545033785,1.151984109,-0.255218179,0.777623891,NA,0.947979473
Eno1b,1447.538448,1512.04523,1024.792752,1723.98815,1920.226634,787.9571307,0.1535441,0.490191925,0.740358253,0.82737617
Gm5237,1.212343759,3.873728174,1.2243641,4.91514797,1.181677928,2.303968218,0.419002899,0.686872343,NA,0.916834666
Dtwd2,41.21968779,23.24236904,44.07710759,28.26210083,36.63201578,27.64761862,-0.235103145,0.437482495,0.699724609,0.790108575
Gm16283,24.24687517,16.78615542,17.1410974,18.43180489,10.63510136,2.303968218,-0.904267023,0.09325805,0.290426507,0.362665015
Dmxl1,374.6142214,304.733283,317.1103018,266.6467774,322.5980744,379.0027719,-0.040791883,0.778799826,0.905739136,0.948302134
Tnfaip8,23.03453141,34.86355356,30.60910249,60.21056263,85.08081084,127.8702361,1.631309044,2.00E-07,6.43E-06,8.59E-06
C030005K06Rik,1.212343759,0,0,1.228786992,4.726711713,2.303968218,2.633880411,0.071596712,NA,0.307711562
Hsd17b4,9352.019753,7777.15493,8486.067576,6905.782897,6187.265633,6269.097522,-0.403938445,7.35E-08,2.56E-06,3.42E-06
Cd63-ps,0,0,0,1.228786992,1.181677928,0,1.794919825,0.280218699,NA,0.65977224
Gm3815,1.212343759,3.873728174,0,1.228786992,1.181677928,1.151984109,-0.491872254,0.710139896,NA,0.922657878
Prr16,1045.04032,777.3281202,1054.17749,847.8630248,980.7926805,878.9638753,-0.087719441,0.5320419,0.767181911,0.851067173
Gm4950,8.48640631,7.747456348,8.570548698,9.830295939,7.09006757,11.51984109,0.197345049,0.756005761,NA,0.93909979
Srfbp1,123.6590634,126.541787,126.1095023,136.3953562,107.5326915,118.6543632,-0.054838044,0.734741251,0.882286154,0.93187572
Lox,3.637031276,0,6.121820499,2.457573985,1.181677928,6.911904655,0.104921271,0.886204572,0.957137164,0.990405676
Sncaip,1.212343759,2.582485449,7.346184599,4.91514797,4.726711713,12.6718252,1.006879145,0.166935384,0.41729362,0.507751046
Snx2,893.49735,818.6478874,863.1766903,877.3539126,935.8889192,1070.193237,0.163450811,0.038898357,0.16110549,0.207360147
